VECTOR,OCCURRENCE_ID,SOURCE_TYPE,LOCATION_TYPE,POLYGON_ADMIN,Y,X,YEAR,COUNTRY,COUNTRY_ID,GAUL_AD0,STATUS
Aedes albopictus,17381,unpublished,point,-999,22.48,120.5,2010,Taiwan,TWN,886,NA
Aedes albopictus,17382,unpublished,point,-999,22.48,120.52,2010,Taiwan,TWN,886,NA
Aedes albopictus,17383,unpublished,point,-999,22.5,120.54,2010,Taiwan,TWN,886,NA
Aedes albopictus,17384,unpublished,point,-999,22.51,120.59,2010,Taiwan,TWN,886,NA
Aedes albopictus,17385,unpublished,point,-999,22.45,120.51,2010,Taiwan,TWN,886,NA
Aedes albopictus,17386,unpublished,point,-999,24.98,121.41,2010,Taiwan,TWN,886,NA
Aedes albopictus,17387,unpublished,point,-999,22.62,120.39,2010,Taiwan,TWN,886,NA
Aedes albopictus,17388,unpublished,point,-999,22.8,121,2010,Taiwan,TWN,886,NA
Aedes albopictus,17389,unpublished,point,-999,22.04,120.71,2010,Taiwan,TWN,886,NA
Aedes albopictus,17390,unpublished,point,-999,22.03,120.71,2010,Taiwan,TWN,886,NA
Aedes albopictus,17391,unpublished,point,-999,22.01,120.71,2010,Taiwan,TWN,886,NA
Aedes albopictus,17392,unpublished,point,-999,25.01,121.4,2010,Taiwan,TWN,886,NA
Aedes albopictus,17393,unpublished,point,-999,22.03,120.82,2010,Taiwan,TWN,886,NA
Aedes albopictus,17394,unpublished,point,-999,22.08,120.84,2010,Taiwan,TWN,886,NA
Aedes albopictus,17395,unpublished,point,-999,22.1,120.87,2010,Taiwan,TWN,886,NA
Aedes albopictus,17396,unpublished,point,-999,25,121.42,2010,Taiwan,TWN,886,NA
Aedes albopictus,17397,unpublished,point,-999,22.2,120.85,2010,Taiwan,TWN,886,NA
Aedes albopictus,17398,unpublished,point,-999,25,121.43,2010,Taiwan,TWN,886,NA
Aedes albopictus,17399,unpublished,point,-999,24.99,121.42,2010,Taiwan,TWN,886,NA
Aedes albopictus,17400,unpublished,point,-999,24.99,121.42,2010,Taiwan,TWN,886,NA
Aedes albopictus,17401,unpublished,point,-999,24.98,121.42,2010,Taiwan,TWN,886,NA
Aedes albopictus,17402,unpublished,point,-999,24.98,121.41,2010,Taiwan,TWN,886,NA
Aedes albopictus,17403,unpublished,point,-999,24.99,121.42,2010,Taiwan,TWN,886,NA
Aedes albopictus,17404,unpublished,point,-999,23.03,120.23,2010,Taiwan,TWN,886,NA
Aedes albopictus,17405,unpublished,point,-999,22.06,120.71,2010,Taiwan,TWN,886,NA
Aedes albopictus,17406,unpublished,point,-999,22.05,120.71,2010,Taiwan,TWN,886,NA
Aedes albopictus,17407,unpublished,point,-999,22.05,120.71,2010,Taiwan,TWN,886,NA
Aedes albopictus,17408,unpublished,point,-999,24.95,121.39,2010,Taiwan,TWN,886,NA
Aedes albopictus,17409,unpublished,point,-999,22.95,120.33,2010,Taiwan,TWN,886,NA
Aedes albopictus,17410,unpublished,point,-999,22.75,120.25,2010,Taiwan,TWN,886,NA
Aedes albopictus,17411,unpublished,point,-999,22.08,120.72,2010,Taiwan,TWN,886,NA
Aedes albopictus,17412,unpublished,point,-999,22.11,120.72,2010,Taiwan,TWN,886,NA
Aedes albopictus,17413,unpublished,point,-999,22.82,121.05,2010,Taiwan,TWN,886,NA
Aedes albopictus,17414,unpublished,point,-999,22.07,120.72,2010,Taiwan,TWN,886,NA
Aedes albopictus,17415,unpublished,point,-999,22.19,120.69,2010,Taiwan,TWN,886,NA
Aedes albopictus,17416,unpublished,point,-999,22.14,120.7,2010,Taiwan,TWN,886,NA
Aedes albopictus,17417,unpublished,point,-999,23.02,120.63,2010,Taiwan,TWN,886,NA
Aedes albopictus,17418,unpublished,point,-999,22.2,120.7,2010,Taiwan,TWN,886,NA
Aedes albopictus,17419,unpublished,point,-999,22.2,120.71,2010,Taiwan,TWN,886,NA
Aedes albopictus,17420,unpublished,point,-999,22.2,120.75,2010,Taiwan,TWN,886,NA
Aedes albopictus,17421,unpublished,point,-999,22.38,120.64,2010,Taiwan,TWN,886,NA
Aedes albopictus,17422,unpublished,point,-999,22.35,120.66,2010,Taiwan,TWN,886,NA
Aedes albopictus,17423,unpublished,point,-999,22.3,120.72,2010,Taiwan,TWN,886,NA
Aedes albopictus,17424,unpublished,point,-999,22.34,120.75,2010,Taiwan,TWN,886,NA
Aedes albopictus,17425,unpublished,point,-999,22.4,120.6,2010,Taiwan,TWN,886,NA
Aedes albopictus,17426,unpublished,point,-999,22.39,120.61,2010,Taiwan,TWN,886,NA
Aedes albopictus,17427,unpublished,point,-999,22.41,120.62,2010,Taiwan,TWN,886,NA
Aedes albopictus,17428,unpublished,point,-999,22.42,120.71,2010,Taiwan,TWN,886,NA
Aedes albopictus,17429,unpublished,point,-999,22.85,120.28,2010,Taiwan,TWN,886,NA
Aedes albopictus,17430,unpublished,point,-999,22.65,120.39,2010,Taiwan,TWN,886,NA
Aedes albopictus,17431,unpublished,point,-999,22.37,120.6,2010,Taiwan,TWN,886,NA
Aedes albopictus,17432,unpublished,point,-999,22.36,120.6,2010,Taiwan,TWN,886,NA
Aedes albopictus,17433,unpublished,point,-999,22.44,120.59,2010,Taiwan,TWN,886,NA
Aedes albopictus,17434,unpublished,point,-999,22.4,120.58,2010,Taiwan,TWN,886,NA
Aedes albopictus,17435,unpublished,point,-999,22.39,120.56,2010,Taiwan,TWN,886,NA
Aedes albopictus,17436,unpublished,point,-999,22.45,120.57,2010,Taiwan,TWN,886,NA
Aedes albopictus,17437,unpublished,point,-999,22.75,120.95,2010,Taiwan,TWN,886,NA
Aedes albopictus,17438,unpublished,point,-999,22.68,120.49,2010,Taiwan,TWN,886,NA
Aedes albopictus,17439,unpublished,point,-999,22.43,120.52,2010,Taiwan,TWN,886,NA
Aedes albopictus,17440,unpublished,point,-999,22.43,120.51,2010,Taiwan,TWN,886,NA
Aedes albopictus,17441,unpublished,point,-999,22.41,120.56,2010,Taiwan,TWN,886,NA
Aedes albopictus,17442,unpublished,point,-999,22.42,120.54,2010,Taiwan,TWN,886,NA
Aedes albopictus,17443,unpublished,point,-999,22.4,120.56,2010,Taiwan,TWN,886,NA
Aedes albopictus,17444,unpublished,point,-999,22.42,120.56,2010,Taiwan,TWN,886,NA
Aedes albopictus,17445,unpublished,point,-999,22.44,120.56,2010,Taiwan,TWN,886,NA
Aedes albopictus,17446,unpublished,point,-999,22.43,120.56,2010,Taiwan,TWN,886,NA
Aedes albopictus,17447,unpublished,point,-999,22.45,120.54,2010,Taiwan,TWN,886,NA
Aedes albopictus,17448,unpublished,point,-999,22.41,120.52,2010,Taiwan,TWN,886,NA
Aedes albopictus,17449,unpublished,point,-999,23.24,120.72,2010,Taiwan,TWN,886,NA
Aedes albopictus,17450,unpublished,point,-999,22.57,120.48,2010,Taiwan,TWN,886,NA
Aedes albopictus,17451,unpublished,point,-999,22.43,120.5,2010,Taiwan,TWN,886,NA
Aedes albopictus,17452,unpublished,point,-999,22.67,120.49,2010,Taiwan,TWN,886,NA
Aedes albopictus,17453,unpublished,point,-999,22.67,120.49,2010,Taiwan,TWN,886,NA
Aedes albopictus,17454,unpublished,point,-999,22.54,120.67,2010,Taiwan,TWN,886,NA
Aedes albopictus,17455,unpublished,point,-999,22.49,120.64,2010,Taiwan,TWN,886,NA
Aedes albopictus,17456,unpublished,point,-999,22.69,120.87,2010,Taiwan,TWN,886,NA
Aedes albopictus,17457,unpublished,point,-999,22.82,120.61,2010,Taiwan,TWN,886,NA
Aedes albopictus,17458,unpublished,point,-999,22.8,120.58,2010,Taiwan,TWN,886,NA
Aedes albopictus,17459,unpublished,point,-999,22.75,120.59,2010,Taiwan,TWN,886,NA
Aedes albopictus,17460,unpublished,point,-999,24.96,121.39,2010,Taiwan,TWN,886,NA
Aedes albopictus,17461,unpublished,point,-999,22.76,120.52,2010,Taiwan,TWN,886,NA
Aedes albopictus,17462,unpublished,point,-999,23.06,120.61,2010,Taiwan,TWN,886,NA
Aedes albopictus,17463,unpublished,point,-999,22.79,121.08,2010,Taiwan,TWN,886,NA
Aedes albopictus,17464,unpublished,point,-999,24.8,121,2010,Taiwan,TWN,886,NA
Aedes albopictus,17465,unpublished,point,-999,24.79,121.01,2010,Taiwan,TWN,886,NA
Aedes albopictus,17466,unpublished,point,-999,22.84,121.1,2010,Taiwan,TWN,886,NA
Aedes albopictus,17467,unpublished,point,-999,22.57,120.54,2010,Taiwan,TWN,886,NA
Aedes albopictus,17468,unpublished,point,-999,22.6,120.53,2010,Taiwan,TWN,886,NA
Aedes albopictus,17469,unpublished,point,-999,22.62,120.53,2010,Taiwan,TWN,886,NA
Aedes albopictus,17470,unpublished,point,-999,22.57,120.52,2010,Taiwan,TWN,886,NA
Aedes albopictus,17471,unpublished,point,-999,23.02,120.23,2010,Taiwan,TWN,886,NA
Aedes albopictus,17472,unpublished,point,-999,22.69,120.51,2010,Taiwan,TWN,886,NA
Aedes albopictus,17473,unpublished,point,-999,24.78,121.01,2010,Taiwan,TWN,886,NA
Aedes albopictus,17474,unpublished,point,-999,22.54,120.44,2010,Taiwan,TWN,886,NA
Aedes albopictus,17475,unpublished,point,-999,22.86,121.09,2010,Taiwan,TWN,886,NA
Aedes albopictus,17476,unpublished,point,-999,22.54,120.48,2010,Taiwan,TWN,886,NA
Aedes albopictus,17477,unpublished,point,-999,22.6,120.51,2010,Taiwan,TWN,886,NA
Aedes albopictus,17478,unpublished,point,-999,22.61,120.48,2010,Taiwan,TWN,886,NA
Aedes albopictus,17479,unpublished,point,-999,24.8,120.98,2010,Taiwan,TWN,886,NA
Aedes albopictus,17480,unpublished,point,-999,24.8,120.98,2010,Taiwan,TWN,886,NA
Aedes albopictus,17481,unpublished,point,-999,22.59,120.47,2010,Taiwan,TWN,886,NA
Aedes albopictus,17482,unpublished,point,-999,22.86,121.11,2010,Taiwan,TWN,886,NA
Aedes albopictus,17483,unpublished,point,-999,22.57,120.58,2010,Taiwan,TWN,886,NA
Aedes albopictus,17484,unpublished,point,-999,22.58,120.62,2010,Taiwan,TWN,886,NA
Aedes albopictus,17485,unpublished,point,-999,22.61,120.62,2010,Taiwan,TWN,886,NA
Aedes albopictus,17486,unpublished,point,-999,22.57,120.62,2010,Taiwan,TWN,886,NA
Aedes albopictus,17487,unpublished,point,-999,22.66,121.49,2011,Taiwan,TWN,886,NA
Aedes albopictus,17488,unpublished,point,-999,22.62,120.34,2011,Taiwan,TWN,886,NA
Aedes albopictus,17489,unpublished,point,-999,22.61,120.34,2011,Taiwan,TWN,886,NA
Aedes albopictus,17490,unpublished,point,-999,24.76,120.97,2011,Taiwan,TWN,886,NA
Aedes albopictus,17491,unpublished,point,-999,22.61,120.33,2011,Taiwan,TWN,886,NA
Aedes albopictus,17492,unpublished,point,-999,22.65,120.32,2011,Taiwan,TWN,886,NA
Aedes albopictus,17493,unpublished,point,-999,22.68,120.31,2011,Taiwan,TWN,886,NA
Aedes albopictus,17494,unpublished,point,-999,22.61,120.32,2011,Taiwan,TWN,886,NA
Aedes albopictus,17495,unpublished,point,-999,22.6,120.32,2011,Taiwan,TWN,886,NA
Aedes albopictus,17496,unpublished,point,-999,22.66,120.29,2011,Taiwan,TWN,886,NA
Aedes albopictus,17497,unpublished,point,-999,22.71,120.3,2011,Taiwan,TWN,886,NA
Aedes albopictus,17498,unpublished,point,-999,22.71,120.3,2011,Taiwan,TWN,886,NA
Aedes albopictus,17499,unpublished,point,-999,24.8,120.97,2011,Taiwan,TWN,886,NA
Aedes albopictus,17500,unpublished,point,-999,24.8,120.97,2011,Taiwan,TWN,886,NA
Aedes albopictus,17501,unpublished,point,-999,22.68,120.48,2011,Taiwan,TWN,886,NA
Aedes albopictus,17502,unpublished,point,-999,22.71,120.29,2011,Taiwan,TWN,886,NA
Aedes albopictus,17503,unpublished,point,-999,22.71,120.28,2011,Taiwan,TWN,886,NA
Aedes albopictus,17504,unpublished,point,-999,22.68,120.45,2011,Taiwan,TWN,886,NA
Aedes albopictus,17505,unpublished,point,-999,22.68,120.48,2011,Taiwan,TWN,886,NA
Aedes albopictus,17506,unpublished,point,-999,24.95,121.41,2011,Taiwan,TWN,886,NA
Aedes albopictus,17507,unpublished,point,-999,22.62,120.35,2011,Taiwan,TWN,886,NA
Aedes albopictus,17508,unpublished,point,-999,22.68,120.48,2011,Taiwan,TWN,886,NA
Aedes albopictus,17509,unpublished,point,-999,22.67,120.48,2011,Taiwan,TWN,886,NA
Aedes albopictus,17510,unpublished,point,-999,22.68,120.49,2011,Taiwan,TWN,886,NA
Aedes albopictus,17511,unpublished,point,-999,22.66,121.48,2011,Taiwan,TWN,886,NA
Aedes albopictus,17512,unpublished,point,-999,22.67,120.32,2011,Taiwan,TWN,886,NA
Aedes albopictus,17513,unpublished,point,-999,22.69,120.49,2011,Taiwan,TWN,886,NA
Aedes albopictus,17514,unpublished,point,-999,22.71,120.28,2011,Taiwan,TWN,886,NA
Aedes albopictus,17515,unpublished,point,-999,22.68,120.29,2011,Taiwan,TWN,886,NA
Aedes albopictus,17516,unpublished,point,-999,22.77,120.3,2011,Taiwan,TWN,886,NA
Aedes albopictus,17517,unpublished,point,-999,22.83,120.24,2011,Taiwan,TWN,886,NA
Aedes albopictus,17518,unpublished,point,-999,22.76,120.24,2011,Taiwan,TWN,886,NA
Aedes albopictus,17519,unpublished,point,-999,22.69,120.49,2011,Taiwan,TWN,886,NA
Aedes albopictus,17520,unpublished,point,-999,24.99,121.46,2011,Taiwan,TWN,886,NA
Aedes albopictus,17521,unpublished,point,-999,22.66,120.32,2011,Taiwan,TWN,886,NA
Aedes albopictus,17522,unpublished,point,-999,22.83,120.46,2011,Taiwan,TWN,886,NA
Aedes albopictus,17523,unpublished,point,-999,22.74,120.36,2011,Taiwan,TWN,886,NA
Aedes albopictus,17524,unpublished,point,-999,22.78,120.41,2011,Taiwan,TWN,886,NA
Aedes albopictus,17525,unpublished,point,-999,23.29,121.29,2011,Taiwan,TWN,886,NA
Aedes albopictus,17526,unpublished,point,-999,22.68,120.49,2011,Taiwan,TWN,886,NA
Aedes albopictus,17527,unpublished,point,-999,24.73,120.92,2011,Taiwan,TWN,886,NA
Aedes albopictus,17528,unpublished,point,-999,22.6,120.43,2011,Taiwan,TWN,886,NA
Aedes albopictus,17529,unpublished,point,-999,22.68,120.5,2011,Taiwan,TWN,886,NA
Aedes albopictus,17530,unpublished,point,-999,23.18,120.96,2011,Taiwan,TWN,886,NA
Aedes albopictus,17531,unpublished,point,-999,22.82,121.15,2011,Taiwan,TWN,886,NA
Aedes albopictus,17532,unpublished,point,-999,23.5,120.48,2011,Taiwan,TWN,886,NA
Aedes albopictus,17533,unpublished,point,-999,22.66,120.49,2011,Taiwan,TWN,886,NA
Aedes albopictus,17534,unpublished,point,-999,22.75,120.95,2011,Taiwan,TWN,886,NA
Aedes albopictus,17535,unpublished,point,-999,22.66,120.5,2011,Taiwan,TWN,886,NA
Aedes albopictus,17536,unpublished,point,-999,23.12,121.06,2011,Taiwan,TWN,886,NA
Aedes albopictus,17537,unpublished,point,-999,22.62,120.36,2011,Taiwan,TWN,886,NA
Aedes albopictus,17538,unpublished,point,-999,23.17,121.18,2011,Taiwan,TWN,886,NA
Aedes albopictus,17539,unpublished,point,-999,22.91,120.34,2011,Taiwan,TWN,886,NA
Aedes albopictus,17540,unpublished,point,-999,22.63,120.29,2011,Taiwan,TWN,886,NA
Aedes albopictus,17541,unpublished,point,-999,22.62,120.31,2011,Taiwan,TWN,886,NA
Aedes albopictus,17542,unpublished,point,-999,22.73,120.37,2011,Taiwan,TWN,886,NA
Aedes albopictus,17543,unpublished,point,-999,22.85,120.37,2011,Taiwan,TWN,886,NA
Aedes albopictus,17544,unpublished,point,-999,22.83,121.18,2011,Taiwan,TWN,886,NA
Aedes albopictus,17545,unpublished,point,-999,24.98,121.46,2011,Taiwan,TWN,886,NA
Aedes albopictus,17546,unpublished,point,-999,22.67,120.31,2011,Taiwan,TWN,886,NA
Aedes albopictus,17547,unpublished,point,-999,22.8,120.33,2011,Taiwan,TWN,886,NA
Aedes albopictus,17548,unpublished,point,-999,22.79,120.35,2011,Taiwan,TWN,886,NA
Aedes albopictus,17549,unpublished,point,-999,22.68,120.51,2011,Taiwan,TWN,886,NA
Aedes albopictus,17550,unpublished,point,-999,23.42,121.39,2011,Taiwan,TWN,886,NA
Aedes albopictus,17551,unpublished,point,-999,22.93,120.33,2011,Taiwan,TWN,886,NA
Aedes albopictus,17552,unpublished,point,-999,22.65,120.31,2011,Taiwan,TWN,886,NA
Aedes albopictus,17553,unpublished,point,-999,23.68,120.61,2011,Taiwan,TWN,886,NA
Aedes albopictus,17554,unpublished,point,-999,22.67,120.51,2011,Taiwan,TWN,886,NA
Aedes albopictus,17555,unpublished,point,-999,23,120.95,2011,Taiwan,TWN,886,NA
Aedes albopictus,17556,unpublished,point,-999,22.97,120.21,2011,Taiwan,TWN,886,NA
Aedes albopictus,17557,unpublished,point,-999,22.65,120.31,2011,Taiwan,TWN,886,NA
Aedes albopictus,17558,unpublished,point,-999,22.66,120.36,2011,Taiwan,TWN,886,NA
Aedes albopictus,17559,unpublished,point,-999,22.67,120.5,2011,Taiwan,TWN,886,NA
Aedes albopictus,17560,unpublished,point,-999,22.8,121,2011,Taiwan,TWN,886,NA
Aedes albopictus,17561,unpublished,point,-999,23,120.21,2011,Taiwan,TWN,886,NA
Aedes albopictus,17562,unpublished,point,-999,22.62,120.35,2011,Taiwan,TWN,886,NA
Aedes albopictus,17563,unpublished,point,-999,22.83,120.34,2011,Taiwan,TWN,886,NA
Aedes albopictus,17564,unpublished,point,-999,22.83,120.32,2011,Taiwan,TWN,886,NA
Aedes albopictus,17565,unpublished,point,-999,22.59,120.38,2011,Taiwan,TWN,886,NA
Aedes albopictus,17566,unpublished,point,-999,22.66,120.51,2011,Taiwan,TWN,886,NA
Aedes albopictus,17567,unpublished,point,-999,23.05,121.04,2011,Taiwan,TWN,886,NA
Aedes albopictus,17568,unpublished,point,-999,23.03,120.13,2011,Taiwan,TWN,886,NA
Aedes albopictus,17569,unpublished,point,-999,22.86,120.47,2011,Taiwan,TWN,886,NA
Aedes albopictus,17570,unpublished,point,-999,22.93,120.57,2011,Taiwan,TWN,886,NA
Aedes albopictus,17571,unpublished,point,-999,22.98,120.57,2011,Taiwan,TWN,886,NA
Aedes albopictus,17572,unpublished,point,-999,22.94,120.53,2011,Taiwan,TWN,886,NA
Aedes albopictus,17573,unpublished,point,-999,22.97,120.46,2011,Taiwan,TWN,886,NA
Aedes albopictus,17574,unpublished,point,-999,23.05,120.58,2011,Taiwan,TWN,886,NA
Aedes albopictus,17575,unpublished,point,-999,22.7,120.3,2011,Taiwan,TWN,886,NA
Aedes albopictus,17576,unpublished,point,-999,22.99,120.66,2011,Taiwan,TWN,886,NA
Aedes albopictus,17577,unpublished,point,-999,23.13,121.16,2011,Taiwan,TWN,886,NA
Aedes albopictus,17578,unpublished,point,-999,22.66,120.48,2011,Taiwan,TWN,886,NA
Aedes albopictus,17579,unpublished,point,-999,22.72,120.3,2011,Taiwan,TWN,886,NA
Aedes albopictus,17580,unpublished,point,-999,22.52,120.34,2011,Taiwan,TWN,886,NA
Aedes albopictus,17581,unpublished,point,-999,22.65,120.48,2011,Taiwan,TWN,886,NA
Aedes albopictus,17582,unpublished,point,-999,22.69,120.3,2011,Taiwan,TWN,886,NA
Aedes albopictus,17583,unpublished,point,-999,22.67,120.3,2011,Taiwan,TWN,886,NA
Aedes albopictus,17584,unpublished,point,-999,22.67,120.33,2011,Taiwan,TWN,886,NA
Aedes albopictus,17585,unpublished,point,-999,22.6,120.31,2011,Taiwan,TWN,886,NA
Aedes albopictus,17586,unpublished,point,-999,22.67,120.47,2011,Taiwan,TWN,886,NA
Aedes albopictus,17587,unpublished,point,-999,22.96,120.32,2011,Taiwan,TWN,886,NA
Aedes albopictus,17588,unpublished,point,-999,22.49,120.39,2011,Taiwan,TWN,886,NA
Aedes albopictus,17589,unpublished,point,-999,22.67,120.46,2011,Taiwan,TWN,886,NA
Aedes albopictus,17590,unpublished,point,-999,22.66,120.45,2011,Taiwan,TWN,886,NA
Aedes albopictus,17591,unpublished,point,-999,22.62,120.27,2011,Taiwan,TWN,886,NA
Aedes albopictus,17592,unpublished,point,-999,22.66,120.47,2011,Taiwan,TWN,886,NA
Aedes albopictus,17593,unpublished,point,-999,22.95,120.33,2011,Taiwan,TWN,886,NA
Aedes albopictus,17594,unpublished,point,-999,22.95,120.34,2011,Taiwan,TWN,886,NA
Aedes albopictus,17595,unpublished,point,-999,22.88,120.53,2011,Taiwan,TWN,886,NA
Aedes albopictus,17596,unpublished,point,-999,22.75,120.31,2011,Taiwan,TWN,886,NA
Aedes albopictus,17597,unpublished,point,-999,22.75,120.3,2011,Taiwan,TWN,886,NA
Aedes albopictus,17598,unpublished,point,-999,22.64,120.48,2011,Taiwan,TWN,886,NA
Aedes albopictus,17599,unpublished,point,-999,22.63,120.47,2011,Taiwan,TWN,886,NA
Aedes albopictus,17600,unpublished,point,-999,22.64,120.45,2011,Taiwan,TWN,886,NA
Aedes albopictus,17601,unpublished,point,-999,22.9,120.18,2011,Taiwan,TWN,886,NA
Aedes albopictus,17602,unpublished,point,-999,22.64,120.5,2011,Taiwan,TWN,886,NA
Aedes albopictus,17603,unpublished,point,-999,22.64,120.28,2011,Taiwan,TWN,886,NA
Aedes albopictus,17604,unpublished,point,-999,22.63,120.34,2011,Taiwan,TWN,886,NA
Aedes albopictus,17605,unpublished,point,-999,22.74,120.3,2011,Taiwan,TWN,886,NA
Aedes albopictus,17606,unpublished,point,-999,22.81,120.37,2011,Taiwan,TWN,886,NA
Aedes albopictus,17607,unpublished,point,-999,22.8,120.36,2011,Taiwan,TWN,886,NA
Aedes albopictus,17608,unpublished,point,-999,22.79,120.37,2011,Taiwan,TWN,886,NA
Aedes albopictus,17609,unpublished,point,-999,24.72,121.09,2011,Taiwan,TWN,886,NA
Aedes albopictus,17610,unpublished,point,-999,22.65,120.5,2011,Taiwan,TWN,886,NA
Aedes albopictus,17611,unpublished,point,-999,22.98,120.51,2011,Taiwan,TWN,886,NA
Aedes albopictus,17612,unpublished,point,-999,22.66,120.51,2011,Taiwan,TWN,886,NA
Aedes albopictus,17613,unpublished,point,-999,22.65,120.51,2011,Taiwan,TWN,886,NA
Aedes albopictus,17614,unpublished,point,-999,22.7,120.47,2011,Taiwan,TWN,886,NA
Aedes albopictus,17615,unpublished,point,-999,22.99,120.19,2011,Taiwan,TWN,886,NA
Aedes albopictus,17616,unpublished,point,-999,22.84,120.43,2011,Taiwan,TWN,886,NA
Aedes albopictus,17617,unpublished,point,-999,22.82,120.41,2011,Taiwan,TWN,886,NA
Aedes albopictus,17618,unpublished,point,-999,22.73,120.26,2011,Taiwan,TWN,886,NA
Aedes albopictus,17619,unpublished,point,-999,23.47,120.45,2011,Taiwan,TWN,886,NA
Aedes albopictus,17620,unpublished,point,-999,22.7,120.51,2011,Taiwan,TWN,886,NA
Aedes albopictus,17621,unpublished,point,-999,22.46,120.45,2011,Taiwan,TWN,886,NA
Aedes albopictus,17622,unpublished,point,-999,22.54,120.41,2011,Taiwan,TWN,886,NA
Aedes albopictus,17623,unpublished,point,-999,22.89,120.31,2011,Taiwan,TWN,886,NA
Aedes albopictus,17624,unpublished,point,-999,22.44,120.47,2011,Taiwan,TWN,886,NA
Aedes albopictus,17625,unpublished,point,-999,22.91,120.22,2011,Taiwan,TWN,886,NA
Aedes albopictus,17626,unpublished,point,-999,23.22,120.8,2011,Taiwan,TWN,886,NA
Aedes albopictus,17627,unpublished,point,-999,24.57,120.76,2011,Taiwan,TWN,886,NA
Aedes albopictus,17628,unpublished,point,-999,22.5,120.48,2011,Taiwan,TWN,886,NA
Aedes albopictus,17629,unpublished,point,-999,22.71,120.59,2011,Taiwan,TWN,886,NA
Aedes albopictus,17630,unpublished,point,-999,22.68,120.58,2011,Taiwan,TWN,886,NA
Aedes albopictus,17631,unpublished,point,-999,24.23,120.65,2011,Taiwan,TWN,886,NA
Aedes albopictus,17632,unpublished,point,-999,22.63,120.35,2011,Taiwan,TWN,886,NA
Aedes albopictus,17633,unpublished,point,-999,22.51,120.4,2011,Taiwan,TWN,886,NA
Aedes albopictus,17634,unpublished,point,-999,22.85,120.28,2011,Taiwan,TWN,886,NA
Aedes albopictus,17635,unpublished,point,-999,22.46,120.44,2011,Taiwan,TWN,886,NA
Aedes albopictus,17636,unpublished,point,-999,22.67,120.52,2011,Taiwan,TWN,886,NA
Aedes albopictus,17637,unpublished,point,-999,23.32,121.3,2011,Taiwan,TWN,886,NA
Aedes albopictus,17638,unpublished,point,-999,23.36,120.92,2011,Taiwan,TWN,886,NA
Aedes albopictus,17639,unpublished,point,-999,24.52,120.76,2011,Taiwan,TWN,886,NA
Aedes albopictus,17640,unpublished,point,-999,22.46,120.45,2011,Taiwan,TWN,886,NA
Aedes albopictus,17641,unpublished,point,-999,22.61,120.46,2011,Taiwan,TWN,886,NA
Aedes albopictus,17642,unpublished,point,-999,22.64,120.26,2011,Taiwan,TWN,886,NA
Aedes albopictus,17643,unpublished,point,-999,22.46,120.47,2011,Taiwan,TWN,886,NA
Aedes albopictus,17644,unpublished,point,-999,22.76,120.26,2011,Taiwan,TWN,886,NA
Aedes albopictus,17645,unpublished,point,-999,23.5,120.46,2011,Taiwan,TWN,886,NA
Aedes albopictus,17646,unpublished,point,-999,22.6,120.49,2011,Taiwan,TWN,886,NA
Aedes albopictus,17647,unpublished,point,-999,23,120.2,2011,Taiwan,TWN,886,NA
Aedes albopictus,17648,unpublished,point,-999,22.64,120.27,2011,Taiwan,TWN,886,NA
Aedes albopictus,17649,unpublished,point,-999,22.71,120.31,2011,Taiwan,TWN,886,NA
Aedes albopictus,17650,unpublished,point,-999,22.71,120.3,2011,Taiwan,TWN,886,NA
Aedes albopictus,17651,unpublished,point,-999,22.47,120.45,2011,Taiwan,TWN,886,NA
Aedes albopictus,17652,unpublished,point,-999,22.66,120.4,2011,Taiwan,TWN,886,NA
Aedes albopictus,17653,unpublished,point,-999,22.77,120.3,2011,Taiwan,TWN,886,NA
Aedes albopictus,17654,unpublished,point,-999,23.96,120.34,2011,Taiwan,TWN,886,NA
Aedes albopictus,17655,unpublished,point,-999,23.96,120.33,2011,Taiwan,TWN,886,NA
Aedes albopictus,17656,unpublished,point,-999,22.59,120.39,2011,Taiwan,TWN,886,NA
Aedes albopictus,17657,unpublished,point,-999,22.68,120.34,2011,Taiwan,TWN,886,NA
Aedes albopictus,17658,unpublished,point,-999,22.59,120.49,2011,Taiwan,TWN,886,NA
Aedes albopictus,17659,unpublished,point,-999,22.48,120.47,2011,Taiwan,TWN,886,NA
Aedes albopictus,17660,unpublished,point,-999,22.58,120.52,2011,Taiwan,TWN,886,NA
Aedes albopictus,17661,unpublished,point,-999,22.63,120.4,2011,Taiwan,TWN,886,NA
Aedes albopictus,17662,unpublished,point,-999,22.9,120.18,2011,Taiwan,TWN,886,NA
Aedes albopictus,17663,unpublished,point,-999,22.6,120.55,2011,Taiwan,TWN,886,NA
Aedes albopictus,17664,unpublished,point,-999,22.61,120.32,2011,Taiwan,TWN,886,NA
Aedes albopictus,17665,unpublished,point,-999,23.97,120.35,2011,Taiwan,TWN,886,NA
Aedes albopictus,17666,unpublished,point,-999,22.61,120.57,2011,Taiwan,TWN,886,NA
Aedes albopictus,17667,unpublished,point,-999,22.59,120.56,2011,Taiwan,TWN,886,NA
Aedes albopictus,17668,unpublished,point,-999,22.63,120.56,2011,Taiwan,TWN,886,NA
Aedes albopictus,17669,unpublished,point,-999,22.82,120.43,2011,Taiwan,TWN,886,NA
Aedes albopictus,17670,unpublished,point,-999,22.89,120.32,2011,Taiwan,TWN,886,NA
